¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥
¥EGUY1001073607¥,¥EG-UY 1001 - Engineering and Technology Forum¥,¥BRC4-RCT (17110)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm¥,¥09/23/2019 - 09/23/2019 10/07/2019 - 10/07/2019 10/21/2019 - 10/21/2019 11/04/2019 - 11/04/2019 11/18/2019 - 11/18/2019 12/02/2019 - 12/02/2019¥,¥David Gerard Lefer¥,¥Open¥
¥EGUY1001073607¥,¥EG-UY 1001 - Engineering and Technology Forum¥,¥BRC5-RCT (17109)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm¥,¥09/23/2019 - 09/23/2019 10/07/2019 - 10/07/2019 10/21/2019 - 10/21/2019 11/04/2019 - 11/04/2019 11/18/2019 - 11/18/2019 12/02/2019 - 12/02/2019¥,¥David Gerard Lefer¥,¥Open¥
¥EGUY1001073607¥,¥EG-UY 1001 - Engineering and Technology Forum¥,¥BRC6-RCT (17108)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm¥,¥09/23/2019 - 09/23/2019 10/07/2019 - 10/07/2019 10/21/2019 - 10/21/2019 11/04/2019 - 11/04/2019 11/18/2019 - 11/18/2019 12/02/2019 - 12/02/2019¥,¥David Gerard Lefer¥,¥Open¥
¥EGUY1001073607¥,¥EG-UY 1001 - Engineering and Technology Forum¥,¥BRC7-RCT (17107)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm¥,¥09/23/2019 - 09/23/2019 10/07/2019 - 10/07/2019 10/21/2019 - 10/21/2019 11/04/2019 - 11/04/2019 11/18/2019 - 11/18/2019 12/02/2019 - 12/02/2019¥,¥David Gerard Lefer¥,¥Open¥
¥EGUY1001073607¥,¥EG-UY 1001 - Engineering and Technology Forum¥,¥BRC8-RCT (17106)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm¥,¥09/23/2019 - 09/23/2019 10/07/2019 - 10/07/2019 10/21/2019 - 10/21/2019 11/04/2019 - 11/04/2019 11/18/2019 - 11/18/2019 12/02/2019 - 12/02/2019¥,¥David Gerard Lefer¥,¥Open¥
¥EGUY1001073607¥,¥EG-UY 1001 - Engineering and Technology Forum¥,¥BRC9-RCT (17105)¥,¥¥,¥Regular Academic Session¥,¥Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm Mo 12:30pm - 1:55pm¥,¥09/23/2019 - 09/23/2019 10/07/2019 - 10/07/2019 10/21/2019 - 10/21/2019 11/04/2019 - 11/04/2019 11/18/2019 - 11/18/2019 12/02/2019 - 12/02/2019¥,¥David Gerard Lefer¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥A3LB-LAB (16508)¥,¥¥,¥Regular Academic Session¥,¥Tu 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥A3LC-LEC (16507)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥A3RC-RCT (16506)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 10:55am¥,¥09/03/2019 - 12/13/2019¥,¥Duncan T Osborne, Sivayoga A. Yokeeswaran¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B1LB-LAB (16484)¥,¥¥,¥Regular Academic Session¥,¥We 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B1LC-LEC (16482)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B1RC-RCT (16483)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥Christina M Trudeau, Peter Li¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B2LB-LAB (16487)¥,¥¥,¥Regular Academic Session¥,¥We 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B2LC-LEC (16485)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B2RC-RCT (16486)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥Alexander Appelbaum, Cindy Rom¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B3LB-LAB (16528)¥,¥¥,¥Regular Academic Session¥,¥We 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B3LC-LEC (16527)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥B3RC-RCT (16529)¥,¥¥,¥Regular Academic Session¥,¥Th 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥Emily K Hansen, Robert Albano¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥C2LB-LAB (16493)¥,¥¥,¥Regular Academic Session¥,¥Th 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥C2LC-LEC (16491)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥C2RC-RCT (16492)¥,¥¥,¥Regular Academic Session¥,¥Tu 9:30am - 10:55am¥,¥09/03/2019 - 12/13/2019¥,¥Alexander Appelbaum, Jack Bringardner¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥C3LB-LAB (16531)¥,¥¥,¥Regular Academic Session¥,¥Th 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥C3LC-LEC (16530)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥C3RC-RCT (16532)¥,¥¥,¥Regular Academic Session¥,¥Tu 9:30am - 10:55am¥,¥09/03/2019 - 12/13/2019¥,¥Hilarie Chanda Ashton, Victoria G Bill¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥D2LB-LAB (16502)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥D2LC-LEC (16500)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥D2RC-RCT (16501)¥,¥¥,¥Regular Academic Session¥,¥We 9:30am - 10:55am¥,¥09/03/2019 - 12/13/2019¥,¥Jack Bringardner, Judith D Weissman¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥D3LB-LAB (16496)¥,¥¥,¥Regular Academic Session¥,¥Fr 8:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥D3LC-LEC (16494)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥D3RC-RCT (16495)¥,¥¥,¥Regular Academic Session¥,¥We 9:30am - 10:55am¥,¥09/03/2019 - 12/13/2019¥,¥David Karlins, Robert Albano¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥F2LB-LAB (16775)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 4:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥F2LC-LEC (16776)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥F2RC-RCT (16777)¥,¥¥,¥Regular Academic Session¥,¥Tu 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥Duncan T Osborne, Jack Bringardner¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥F3LB-LAB (16778)¥,¥¥,¥Regular Academic Session¥,¥Th 2:00pm - 4:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥F3LC-LEC (16779)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥F3RC-RCT (16780)¥,¥¥,¥Regular Academic Session¥,¥Tu 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥Daniel M. Speyer, Emily K Hansen¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥G2LB-LAB (16766)¥,¥¥,¥Regular Academic Session¥,¥Fr 2:00pm - 4:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥G2LC-LEC (16767)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥G2RC-RCT (16768)¥,¥¥,¥Regular Academic Session¥,¥We 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥David Karlins, Jack Bringardner¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥G3LB-LAB (16769)¥,¥¥,¥Regular Academic Session¥,¥Fr 2:00pm - 4:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥G3LC-LEC (16770)¥,¥¥,¥Regular Academic Session¥,¥Th 12:30pm - 1:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Gunter W Georgi¥,¥Open¥
¥EGUY1003070039¥,¥EG-UY 1003 - Introduction to Engineering and Design¥,¥G3RC-RCT (16771)¥,¥¥,¥Regular Academic Session¥,¥We 11:00am - 12:25pm¥,¥09/03/2019 - 12/13/2019¥,¥Judith D Weissman, Robert Albano¥,¥Open¥
¥HIUY2514072610¥,¥HI-UY 2514 - Introduction to New York City History¥,¥BLND-LEC (20756)¥,¥¥,¥Regular Academic Session¥,¥Th 9:00am - 11:40am¥,¥09/03/2019 - 12/13/2019¥,¥Jonathan M Soffer¥,¥Open¥
¥HIUY3144232020¥,¥HI-UY 3144 - HISTORY OF AMERICAN CAPITALISM: ENTERPRISE, TECHNOLOGY AND WORK¥,¥INET-LEC (24100)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Richard Alan Greenwald¥,¥Open¥
¥DMUY1113072938¥,¥DM-UY 1113 - Audio Foundation Studio¥,¥A-LEC (16511)¥,¥¥,¥Regular Academic Session¥,¥MoWe 10:30am - 12:20pm¥,¥09/03/2019 - 12/13/2019¥,¥HIdeki Kato¥,¥Open¥
¥DMUY1113072938¥,¥DM-UY 1113 - Audio Foundation Studio¥,¥C-LEC (21381)¥,¥¥,¥Regular Academic Session¥,¥TuTh 12:30pm - 2:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Michael J Schumacher¥,¥Open¥
¥DMUY1133211722¥,¥DM-UY 1133 - Creative Coding¥,¥B-LEC (16870)¥,¥¥,¥Regular Academic Session¥,¥MoWe 2:30pm - 4:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Alexander Nathanson¥,¥Open¥
¥DMUY3123073540¥,¥DM-UY 3123 - Documentary Cinema¥,¥A-LEC (20419)¥,¥¥,¥Regular Academic Session¥,¥Fr 10:30am - 2:10pm¥,¥09/03/2019 - 12/13/2019¥,¥Monica Panzarino¥,¥Open¥
¥DMUY3183073935¥,¥DM-UY 3183 - Photography and Words¥,¥A-LEC (16885)¥,¥¥,¥Regular Academic Session¥,¥TuTh 4:30pm - 6:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Jack Craig Toolin¥,¥Open¥
¥DMUY4003073123¥,¥DM-UY 4003 - Senior Project in Digital Media¥,¥A-PRO (16512)¥,¥¥,¥Regular Academic Session¥,¥Mo 2:30pm - 4:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Tega Brain¥,¥Open¥
¥DMUY4133073206¥,¥DM-UY 4133 - 3D for Interactive Applications¥,¥A-LEC (20421)¥,¥¥,¥Regular Academic Session¥,¥TuTh 4:30pm - 6:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Todd J Bryant¥,¥Open¥
¥DMUY4153073657¥,¥DM-UY 4153 - Experimental Game Narratives¥,¥A-LEC (16894)¥,¥¥,¥Regular Academic Session¥,¥MoWe 4:30pm - 6:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Toni Pizza¥,¥Open¥
¥DMUY4173211726¥,¥DM-UY 4173 - Professional Practices for Creatives¥,¥A-LEC (17090)¥,¥¥,¥Regular Academic Session¥,¥We 4:20pm - 8:00pm¥,¥09/03/2019 - 12/13/2019¥,¥Touseef Mirza¥,¥Open¥
¥DMUY4173211726¥,¥DM-UY 4173 - Professional Practices for Creatives¥,¥B-LEC (24084)¥,¥¥,¥Regular Academic Session¥,¥MoWe 5:30pm - 7:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Nicholas Katsivelos¥,¥Open¥
¥DMUY4193073940¥,¥DM-UY 4193 - Mobile Application Development¥,¥A-LEC (20423)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 2:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Barak Hemou¥,¥Open¥
¥DMUY4913073583¥,¥DM-UY 4913 - Special Topics in Digital Media¥,¥A-LEC (16893)¥,¥SOUND EFFECTS¥,¥Regular Academic Session¥,¥TuTh 2:30pm - 4:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Michael J Schumacher¥,¥Open¥
¥DMUY4913073583¥,¥DM-UY 4913 - Special Topics in Digital Media¥,¥B-LEC (17124)¥,¥ESPIONAGE TECHNOLOGY AND THE FUTURE OF GARDENING¥,¥Regular Academic Session¥,¥MoWe 4:30pm - 6:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Vanessa Harden¥,¥Open¥
¥DMUY4913073583¥,¥DM-UY 4913 - Special Topics in Digital Media¥,¥C-LEC (23644)¥,¥INDEPENDENT STUDY¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥HIdeki Kato¥,¥Open¥
¥DMUY4913073583¥,¥DM-UY 4913 - Special Topics in Digital Media¥,¥G-LEC (26302)¥,¥INDEPENDENT STUDY¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Jesse T Seegers¥,¥Open¥
¥MAINTUY4747211324¥,¥MAINT-UY 4747 - Maintain Matriculation¥,¥001-MAM (16706)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥MGUY2104072348¥,¥MG-UY 2104 - Organizational Behavior¥,¥A-LEC (16463)¥,¥¥,¥Regular Academic Session¥,¥TuTh 4:00pm - 5:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Thomas E. Helling¥,¥Open¥
¥MGUY2304072358¥,¥MG-UY 2304 - Marketing¥,¥A-LEC (16465)¥,¥¥,¥Regular Academic Session¥,¥MoWe 8:30am - 10:20am¥,¥09/03/2019 - 12/13/2019¥,¥Nicole Johnson¥,¥Open¥
¥MGUY3002072350¥,¥MG-UY 3002 - Project Management¥,¥A-LEC (16466)¥,¥¥,¥Regular Academic Session¥,¥We 2:30pm - 4:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Thomas Mazzone¥,¥Open¥
¥MGUY4004072352¥,¥MG-UY 4004 - Management Strategy in Technology Sectors¥,¥A-LEC (16469)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Bharadwaj Rao¥,¥Open¥
¥MGUY4111073428¥,¥MG-UY 4111 - SPECIAL TOPICS IN MANAGEMENT¥,¥BK02-LEC (17206)¥,¥MITS¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Michael W Driscoll¥,¥Open¥
¥MGUY4113073517¥,¥MG-UY 4113 - SPECIAL TOPICS IN MANAGEMENT¥,¥BK01-LEC (16472)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥MGUY4114073377¥,¥MG-UY 4114 - SPECIAL TOPICS IN MANAGEMENT¥,¥BK01-LEC (16473)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥MGUY4214073450¥,¥MG-UY 4214 - Financial Strategy¥,¥A-LEC (16474)¥,¥¥,¥Regular Academic Session¥,¥MoWe 10:30am - 12:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Michael T D'Emic¥,¥Open¥
¥MGUY4404072353¥,¥MG-UY 4404 - ENTREPRENEURSHIP¥,¥B-LEC (25314)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 2:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Andrew Moss¥,¥Open¥
¥MGUY4904074161¥,¥MG-UY 4904 - BS THESIS IN BUSINESS & TECH MANAGEMENT¥,¥BKLN-RSC (16583)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Staff¥,¥Open¥
¥MAUY492X072516¥,¥MA-UY 492X - INDEPENDENT STUDY¥,¥A-IND (17063)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Luciano Manuel Medina¥,¥Open¥
¥MAUY492X072516¥,¥MA-UY 492X - INDEPENDENT STUDY¥,¥B-IND (16367)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Edward Miller, Lindsey Van Wagenen¥,¥Open¥
¥MAUY492X072516¥,¥MA-UY 492X - INDEPENDENT STUDY¥,¥C-IND (24304)¥,¥¥,¥Regular Academic Session¥,¥TBA¥,¥09/03/2019 - 12/13/2019¥,¥Joseph F Esposito¥,¥Open¥
¥MAUY914072944¥,¥MA-UY 914 - Precalculus for Engineers¥,¥A-LEC (16357)¥,¥¥,¥Regular Academic Session¥,¥MoWe 8:30am - 11:20am¥,¥09/03/2019 - 12/13/2019¥,¥Gaston Martin Gonzalez, Joseph F Esposito¥,¥Open¥
¥MAUY914072944¥,¥MA-UY 914 - Precalculus for Engineers¥,¥B-LEC (16358)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 4:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Mariya Feklistova¥,¥Open¥
¥MAUY914072944¥,¥MA-UY 914 - Precalculus for Engineers¥,¥C-LEC (16781)¥,¥¥,¥Regular Academic Session¥,¥TuTh 4:00pm - 6:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Fang Zhao, Nicholas E Spizzirri¥,¥Open¥
¥MAUY914072944¥,¥MA-UY 914 - Precalculus for Engineers¥,¥D-LEC (16940)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:00am - 11:50am¥,¥09/03/2019 - 12/13/2019¥,¥Jasmine E Browne, Ken Cereste¥,¥Open¥
¥MAUY1024072932¥,¥MA-UY 1024 - Calculus I for Engineers¥,¥B-LEC (16567)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Fang Zhao¥,¥Open¥
¥MAUY1024072932¥,¥MA-UY 1024 - Calculus I for Engineers¥,¥D-LEC (21363)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:00am - 10:50am¥,¥09/03/2019 - 12/13/2019¥,¥Fang Zhao¥,¥Open¥
¥MAUY1124072933¥,¥MA-UY 1124 - Calculus II for Engineers¥,¥B-LEC (16605)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Amakoe G.E.D. Gbedemah¥,¥Open¥
¥MAUY1324072934¥,¥MA-UY 1324 - Integrated Calculus I for Engineers¥,¥A-LEC (16361)¥,¥¥,¥Regular Academic Session¥,¥MoWe 8:30am - 11:20am¥,¥09/03/2019 - 12/13/2019¥,¥Ken Cereste, Vaishali T Prabhu¥,¥Open¥
¥MAUY1324072934¥,¥MA-UY 1324 - Integrated Calculus I for Engineers¥,¥B-LEC (17061)¥,¥¥,¥Regular Academic Session¥,¥MoWe 6:00pm - 8:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Amakoe G.E.D. Gbedemah, Ananya Satoskar¥,¥Open¥
¥MAUY1324072934¥,¥MA-UY 1324 - Integrated Calculus I for Engineers¥,¥D-LEC (16942)¥,¥¥,¥Regular Academic Session¥,¥TuTh 6:00pm - 8:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Amakoe G.E.D. Gbedemah, Satish Agrawal¥,¥Open¥
¥MAUY1324072934¥,¥MA-UY 1324 - Integrated Calculus I for Engineers¥,¥E-LEC (19714)¥,¥¥,¥Regular Academic Session¥,¥TuTh 9:00am - 11:50am¥,¥09/03/2019 - 12/13/2019¥,¥Irina Bronstein¥,¥Open¥
¥MAUY1424072935¥,¥MA-UY 1424 - Integrated Calculus II for Engineers¥,¥A-LEC (16598)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 4:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Hanna Ulman¥,¥Open¥
¥MAUY1424072935¥,¥MA-UY 1424 - Integrated Calculus II for Engineers¥,¥B-LEC (17038)¥,¥¥,¥Regular Academic Session¥,¥TuTh 6:00pm - 8:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Tsz Chung Lo¥,¥Open¥
¥MAUY2034211454¥,¥MA-UY 2034 - Linear Algebra and Differential Equations¥,¥A-LEC (16709)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Rachel Jacobovits¥,¥Open¥
¥MAUY2034211454¥,¥MA-UY 2034 - Linear Algebra and Differential Equations¥,¥C-LEC (16711)¥,¥¥,¥Regular Academic Session¥,¥TuTh 2:00pm - 3:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Jose A Diaz-Alban¥,¥Open¥
¥MAUY2034211454¥,¥MA-UY 2034 - Linear Algebra and Differential Equations¥,¥E-LEC (16713)¥,¥¥,¥Regular Academic Session¥,¥TuTh 4:00pm - 5:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Lindsey Van Wagenen¥,¥Open¥
¥MAUY2034211454¥,¥MA-UY 2034 - Linear Algebra and Differential Equations¥,¥H-LEC (21378)¥,¥¥,¥Regular Academic Session¥,¥TuTh 6:00pm - 7:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Lindsey Van Wagenen¥,¥Open¥
¥MAUY2114211455¥,¥MA-UY 2114 - Calculus III: Multi-Dimensional Calculus¥,¥B-LEC (16832)¥,¥¥,¥Regular Academic Session¥,¥MoWe 10:30am - 12:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Edward Miller¥,¥Open¥
¥MAUY2114211455¥,¥MA-UY 2114 - Calculus III: Multi-Dimensional Calculus¥,¥D-LEC (16833)¥,¥¥,¥Regular Academic Session¥,¥MoWe 12:30pm - 2:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Luciano Manuel Medina¥,¥Open¥
¥MAUY2224211456¥,¥MA-UY 2224 - Data Analysis¥,¥A-LEC (16716)¥,¥¥,¥Regular Academic Session¥,¥MoWe 10:30am - 12:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Jinghua Qian¥,¥Open¥
¥MAUY2224211456¥,¥MA-UY 2224 - Data Analysis¥,¥B-LEC (16834)¥,¥¥,¥Regular Academic Session¥,¥MoWe 10:30am - 12:20pm¥,¥09/03/2019 - 12/13/2019¥,¥Elizabeth Stepp¥,¥Open¥
¥MAUY2224211456¥,¥MA-UY 2224 - Data Analysis¥,¥C-LEC (16717)¥,¥¥,¥Regular Academic Session¥,¥MoWe 4:00pm - 5:50pm¥,¥09/03/2019 - 12/13/2019¥,¥Jinghua Qian¥,¥Open¥
